代碼,公司,產業,年,市值,股價淨值比,資產
1319,東陽,塑膠工業,2012,129663314.8,6251.305556,28400689
1319,東陽,塑膠工業,2013,235348738.1,5722.750039,31237542
1319,東陽,塑膠工業,2014,199446078.1,4562.065138,34596197
1319,東陽,塑膠工業,2015,225352775.1,7524.043133,36269687
1319,東陽,塑膠工業,2016,362161428.3,6669.592096,36465486
1319,東陽,塑膠工業,2017,340690809.6,6872.363251,37673888
1321,大洋,塑膠工業,2008,22722830,-11614.66243,4347093
1321,大洋,塑膠工業,2009,53625878.8,1480.870837,4553443
1321,大洋,塑膠工業,2010,55102862.75,-2449.927159,4579345
1321,大洋,塑膠工業,2011,43741447.75,-3835.424034,8811005
1321,大洋,塑膠工業,2012,57602374.05,-2210.846377,8755609
1321,大洋,塑膠工業,2013,77939306.9,169.4780275,9035025
1321,大洋,塑膠工業,2014,82143030.45,-1765.518014,9736842
1321,大洋,塑膠工業,2015,58965743.85,629.6706795,10535911
1321,大洋,塑膠工業,2016,56239004.25,-260.068616,10918710
1321,大洋,塑膠工業,2017,66577891.9,-1223.093698,10878968
1323,永裕,塑膠工業,2008,3981743.2,15835.27536,2642065
1323,永裕,塑膠工業,2009,8807142.88,13341.78423,2673080
1323,永裕,塑膠工業,2010,14363839.45,13677.61041,2935422
1323,永裕,塑膠工業,2011,9893249.65,16700.17495,3312929
1323,永裕,塑膠工業,2012,12964710.42,14375.17646,3279523
1323,永裕,塑膠工業,2013,26956403.81,8890.614701,3585191
1323,永裕,塑膠工業,2014,25994977.6,10587.73753,3832074
1323,永裕,塑膠工業,2015,20107772.35,11522.45987,3730154
1323,永裕,塑膠工業,2016,29189585.1,9676.053943,3808137
1323,永裕,塑膠工業,2017,35231957,7128.698528,3902668
1324,地球,塑膠工業,2008,4740191.89,7679.857872,1191148
1324,地球,塑膠工業,2009,13394234.77,6029.011839,1380845
1324,地球,塑膠工業,2010,11365943.47,5306.554635,1337127
1324,地球,塑膠工業,2011,6483019.97,11042.38462,1310680
1324,地球,塑膠工業,2012,7099019.55,5292.984438,1324416
1324,地球,塑膠工業,2013,10299212.49,4224.012277,1373740
1324,地球,塑膠工業,2014,9630627.58,4470.425177,1317128
1324,地球,塑膠工業,2015,7835214.17,7382.057305,1301028
1324,地球,塑膠工業,2016,9502920.35,6834.320147,1345581
1324,地球,塑膠工業,2017,9390237.5,6420.07191,1390332
1325,恒大,塑膠工業,2008,6068459.1,22965.63225,1595798
1325,恒大,塑膠工業,2009,19439914.74,9296.902914,1823741
1325,恒大,塑膠工業,2010,19616614.25,7646.375572,2036599
1325,恒大,塑膠工業,2011,16663003.4,7309.066504,2040303
1325,恒大,塑膠工業,2012,16018633.48,4673.744492,2076611
1325,恒大,塑膠工業,2013,19220346.52,3768.974713,2119476
1325,恒大,塑膠工業,2014,20387218.56,2884.012835,2070099
1325,恒大,塑膠工業,2015,21320295,4691.023271,2117022
1325,恒大,塑膠工業,2016,17252386.76,6476.089457,1978889
1325,恒大,塑膠工業,2017,16587193.4,2623.228593,1897674
1326,台化,塑膠工業,2008,1448031785,4210.98284,408156086
1326,台化,塑膠工業,2009,2713217097,10850.41371,447216559
1326,台化,塑膠工業,2010,4078930401,11590.09136,489549682
1326,台化,塑膠工業,2011,3562804582,9254.186482,480162659
1326,台化,塑膠工業,2012,3522402230,2014.039152,487138112
1326,台化,塑膠工業,2013,4221226373,5890.14727,525690119
1326,台化,塑膠工業,2014,3478027950,3027.094132,530819177
1326,台化,塑膠工業,2015,3910583499,7052.193875,512985430
1326,台化,塑膠工業,2016,5315509855,8246.254111,544436590
1326,台化,塑膠工業,2017,6037021889,9012.854848,572326493
1333,恩得利,電子零組件業,2008,5536382.4,-147394.0817,1831560
1333,恩得利,電子零組件業,2009,37596137.52,-2639.10089,1200493
1333,恩得利,電子零組件業,2010,20248806,1382.501269,1233503
1333,恩得利,電子零組件業,2011,7228054.8,-11431.15296,1194352
1333,恩得利,電子零組件業,2012,6940983.12,-8807.830093,1095355
1333,恩得利,電子零組件業,2013,10119276.72,-2471.026408,1269722
1333,恩得利,電子零組件業,2014,16178539.68,-6099.623449,1269502
1333,恩得利,電子零組件業,2015,8888969.52,-3830.815251,1088225
1333,恩得利,電子零組件業,2016,2189948.24,-21469.4572,886959
1333,恩得利,電子零組件業,2017,2935906.76,-41498.93371,597455
1336,台翰,電子零組件業,2008,6945928.6,8842.446207,2772694
1336,台翰,電子零組件業,2009,12621234.6,-6929.195342,2342094
1336,台翰,電子零組件業,2010,10945028.64,920.6919718,2269937
1336,台翰,電子零組件業,2011,7069216.44,-368.0747396,2369943
1336,台翰,電子零組件業,2012,6129755.28,-8359.87697,2372578
1336,台翰,電子零組件業,2013,6620462.6,943.5896519,2633323
1336,台翰,電子零組件業,2014,8973707.6,-4429.830096,2738405
1336,台翰,電子零組件業,2015,5158313.04,-28900.92145,2717955
1336,台翰,電子零組件業,2016,5459528.4,-24830.34982,2437407
1336,台翰,電子零組件業,2017,15806746,6394.801308,2421612
1337,再生-KY,塑膠工業,2008,0,0,2087088
1337,再生-KY,塑膠工業,2009,0,0,2401511
1337,再生-KY,塑膠工業,2010,0,0,3265932
1337,再生-KY,塑膠工業,2011,41534464,28931.6843,6598067
1337,再生-KY,塑膠工業,2012,88802927.2,16902.05545,10532685
1337,再生-KY,塑膠工業,2013,136985453,9396.778799,12461216
1337,再生-KY,塑膠工業,2014,83567833.95,13559.46357,11651252
1337,再生-KY,塑膠工業,2015,44960710.88,8684.537952,11331525
1337,再生-KY,塑膠工業,2016,46094438.97,8816.833637,11090173
1337,再生-KY,塑膠工業,2017,33605900.55,5426.219712,10823343
1338,廣華-KY,汽車工業,2008,0,0,2513030
1338,廣華-KY,汽車工業,2009,0,0,3094465
1338,廣華-KY,汽車工業,2010,0,0,3698658
1338,廣華-KY,汽車工業,2011,0,0,5261182
1338,廣華-KY,汽車工業,2012,42777500,7345.824324,6450104
1338,廣華-KY,汽車工業,2013,69540240,6591.737388,8394283
1338,廣華-KY,汽車工業,2014,71213000,8885.091205,8599941
1338,廣華-KY,汽車工業,2015,92366528,8206.154507,9346525
1338,廣華-KY,汽車工業,2016,75715904,9050.661272,9371270
1338,廣華-KY,汽車工業,2017,95996800,8078.738041,9871537
1339,昭輝,塑膠工業,2008,0,0,2370659
1339,昭輝,塑膠工業,2009,0,0,2431458
1339,昭輝,塑膠工業,2010,0,0,2448615
1339,昭輝,塑膠工業,2011,0,0,2412945
1339,昭輝,塑膠工業,2012,16277104.71,10353.62265,2677273
1339,昭輝,塑膠工業,2013,28981025.64,7573.506981,2919003
1339,昭輝,塑膠工業,2014,60440865.12,4985.567288,3053309
1339,昭輝,塑膠工業,2015,41606750.68,8259.404889,5336342
1339,昭輝,塑膠工業,2016,26489828.97,11549.14969,6206933
1339,昭輝,塑膠工業,2017,31360754.7,8792.486107,6530380
1340,勝悅-KY,塑膠工業,2010,0,0,1197145
1340,勝悅-KY,塑膠工業,2011,0,0,1838336
1340,勝悅-KY,塑膠工業,2012,0,0,2126473
1340,勝悅-KY,塑膠工業,2013,0,0,3820283
1340,勝悅-KY,塑膠工業,2014,60707809.86,15389.38733,5699689
1340,勝悅-KY,塑膠工業,2015,64271256.08,13424.55481,6390992
1340,勝悅-KY,塑膠工業,2016,55608308.8,15862.57556,6452093
1340,勝悅-KY,塑膠工業,2017,58072758.75,14381.39014,6997872
1402,遠東新,紡織纖維,2008,577642160.3,8001.39657,270821938
1402,遠東新,紡織纖維,2009,1170931848,6907.913565,267784776
1402,遠東新,紡織纖維,2010,1556649459,8255.018446,293707502
1402,遠東新,紡織纖維,2011,1237037090,8962.945485,329005187
1402,遠東新,紡織纖維,2012,1298864454,6708.303531,339147566
1402,遠東新,紡織纖維,2013,1462213689,9038.182378,472999472
1402,遠東新,紡織纖維,2014,1444226703,7514.811196,496604290
1402,遠東新,紡織纖維,2015,1280943011,6272.481233,518765122
1402,遠東新,紡織纖維,2016,1254713923,5027.270266,513460158
1402,遠東新,紡織纖維,2017,1434570527,5622.683479,516766280
1409,新纖,紡織纖維,2008,47111991.12,-1413.780195,76918799
1409,新纖,紡織纖維,2009,117634570.4,5331.323928,81520456
1409,新纖,紡織纖維,2010,191872880.4,9833.150968,93781666
1409,新纖,紡織纖維,2011,118833455,10618.92882,102449892
1409,新纖,紡織纖維,2012,143303397.6,6724.620743,108238625
1409,新纖,紡織纖維,2013,159147753.6,7240.196446,123929447
1409,新纖,紡織纖維,2014,161854784.5,8435.697495,130216962
1409,新纖,紡織纖維,2015,146466041.7,5113.738253,129514173
1409,新纖,紡織纖維,2016,142420018.4,5253.811988,131020911
1409,新纖,紡織纖維,2017,162650134.7,5931.295428,144455811
1410,南染,紡織纖維,2008,6867000,619.775739,1496701
1410,南染,紡織纖維,2009,14544000,-1014.30143,1503046
1410,南染,紡織纖維,2010,16884000,5363.717129,1596283
1410,南染,紡織纖維,2011,12060000,7942.205638,1632362
1410,南染,紡織纖維,2012,19512000,5891.96392,1670146
1410,南染,紡織纖維,2013,19530000,4965.693804,1667003
1410,南染,紡織纖維,2014,15840000,6573.611111,1504788
1410,南染,紡織纖維,2015,15544800,7575.009006,1528527
1410,南染,紡織纖維,2016,16574400,7063.242108,1545421
1410,南染,紡織纖維,2017,16884000,5474.650557,1528918
1413,宏洲,紡織纖維,2008,13444806.18,-23814.69809,2944629
1413,宏洲,紡織纖維,2009,15350903.48,-13585.97559,2909688
1413,宏洲,紡織纖維,2010,29187139.1,4081.283869,2979589
1413,宏洲,紡織纖維,2011,14159591.68,-6833.036022,3268164
1413,宏洲,紡織纖維,2012,13802198.14,-19659.33232,3756204
1413,宏洲,紡織纖維,2013,14193629.16,-20989.83964,3387707
1413,宏洲,紡織纖維,2014,5922519.2,-41490.45224,2791107
1413,宏洲,紡織纖維,2015,9908430,361.8131228,2303287
1413,宏洲,紡織纖維,2016,7385083.16,-8477.358839,2300571
1413,宏洲,紡織纖維,2017,12009017.16,9706.206465,2320216
1414,東和,紡織纖維,2008,3542000,-65475.43761,4625590
1414,東和,紡織纖維,2009,10582000,-27877.71688,4851762
1414,東和,紡織纖維,2010,24860000,18302.49397,4503013
1414,東和,紡織纖維,2011,20328000,58174.4392,4167116
1414,東和,紡織纖維,2012,16984000,5382.418747,4410838
1414,東和,紡織纖維,2013,18986000,7177.49921,4412088
1414,東和,紡織纖維,2014,16698000,2746.975686,4840308
1414,東和,紡織纖維,2015,13816000,522.4377533,4780071
1414,東和,紡織纖維,2016,12980000,-244.1448382,4681681
1414,東和,紡織纖維,2017,16236000,5520.941119,4496551
1416,廣豐,紡織纖維,2008,33921635.78,-6691.835307,7595658
1416,廣豐,紡織纖維,2009,86865777.2,604.7030452,7651114
1416,廣豐,紡織纖維,2010,53416957.92,4204.33901,7555767
1416,廣豐,紡織纖維,2011,39446961,6087.769347,7718817
1416,廣豐,紡織纖維,2012,65193318.96,17023.81498,8545383
1416,廣豐,紡織纖維,2013,55756832.57,1122.319851,9413609
1416,廣豐,紡織纖維,2014,52745354.86,9202.857793,11001593
1416,廣豐,紡織纖維,2015,49054953.16,-726.735991,11948337
1416,廣豐,紡織纖維,2016,49445161.57,22962.95459,10645113
1416,廣豐,紡織纖維,2017,30859476.3,7234.082582,8616808
1417,嘉裕,紡織纖維,2008,14511557.34,3454.005578,4830539
1417,嘉裕,紡織纖維,2009,31112475.03,3227.644214,5448544
1417,嘉裕,紡織纖維,2010,40951462.86,3686.388457,5479449
1417,嘉裕,紡織纖維,2011,29175068.16,8750.690782,5766778
1417,嘉裕,紡織纖維,2012,33581719.08,5046.972122,6054689
1417,嘉裕,紡織纖維,2013,32176149.39,516.8113747,5984520
1417,嘉裕,紡織纖維,2014,30542649.48,952.7988074,6519735
1417,嘉裕,紡織纖維,2015,19753952.4,-19469.67332,5794374
1417,嘉裕,紡織纖維,2016,19488033.81,-8772.511464,5184432
1417,嘉裕,紡織纖維,2017,17892522.27,-25649.76548,4540541
1418,東華,紡織纖維,2008,6464452.4,-67535.65082,2447167
1418,東華,紡織纖維,2009,50145680.76,6604.377386,2441634
1418,東華,紡織纖維,2010,37322318.04,-964.4095514,2424553
1418,東華,紡織纖維,2011,26187628.6,1761.556982,2372977
1418,東華,紡織纖維,2012,20422392.48,-9511.814063,2216407
1418,東華,紡織纖維,2013,23958052.16,-5106.759063,2019260
1418,東華,紡織纖維,2014,25923773.4,-6177.49575,2035780
1418,東華,紡織纖維,2015,19683597.92,-9147.311418,1803196
1418,東華,紡織纖維,2016,22955402.4,-7887.424356,1772056
1418,東華,紡織纖維,2017,4518326.85,-71176.34706,1581782
1419,新紡,紡織纖維,2008,37415150.11,208.4449742,6945306
1419,新紡,紡織纖維,2009,93612885.6,1095.191109,8452926
1419,新紡,紡織纖維,2010,153261096,1499.75438,9684952
1419,新紡,紡織纖維,2011,91272563.46,2714.232959,8511078
1419,新紡,紡織纖維,2012,114855809.6,1530.780207,9017576
1419,新紡,紡織纖維,2013,115515900.5,1423.146072,10730075
1419,新紡,紡織纖維,2014,118216272.2,882.1289833,11483825
1419,新紡,紡織纖維,2015,111405334.7,1038.765337,11363500
1419,新紡,紡織纖維,2016,117496173.1,1338.069112,12332484
1419,新紡,紡織纖維,2017,135318626.3,9179.874449,13775412
1423,利華,紡織纖維,2008,6720000,-33351.6369,2693135
1423,利華,紡織纖維,2009,14052500,3446.717666,2716580
1423,利華,紡織纖維,2010,15592500,-1016.642617,2680004
1423,利華,紡織纖維,2011,12565000,4157.023478,2810401
1423,利華,紡織纖維,2012,12442500,-7976.451678,2648520
1423,利華,紡織纖維,2013,14665000,-254.1425162,2915837
1423,利華,紡織纖維,2014,14175000,-5266.243386,2868059
1423,利華,紡織纖維,2015,11867800,-3034.260773,2832483
1423,利華,紡織纖維,2016,11815900,422.7354666,2792369
1423,利華,紡織纖維,2017,14497400,3168.499179,2850663
1432,大魯閣,貿易百貨業,2008,735082.86,-125765.4137,3513477
1432,大魯閣,貿易百貨業,2009,3834829.86,-29611.22244,2238989
1432,大魯閣,貿易百貨業,2010,11203371.3,72195.50065,1995754
1432,大魯閣,貿易百貨業,2011,4685046.18,6423.842763,2329080
1432,大魯閣,貿易百貨業,2012,7519100.58,76892.30831,1812032
1432,大魯閣,貿易百貨業,2013,36897727.5,-3100.841373,2771688
1432,大魯閣,貿易百貨業,2014,32224015.35,-4412.702714,3517843
1432,大魯閣,貿易百貨業,2015,36136402.4,-3326.617815,6281762
1432,大魯閣,貿易百貨業,2016,27944328.8,-5077.55978,8139882
1432,大魯閣,貿易百貨業,2017,23595232.8,-6017.190049,3118694
1434,福懋,紡織纖維,2008,190872499.2,15750.08455,72891919
1434,福懋,紡織纖維,2009,311157551.6,293.4847621,79097734
1434,福懋,紡織纖維,2010,352600300.8,11599.94473,87201349
1434,福懋,紡織纖維,2011,369952346.2,5617.872198,83267357
1434,福懋,紡織纖維,2012,387135925.1,6224.573448,76670225
1434,福懋,紡織纖維,2013,516012767,4125.96962,76618380
1434,福懋,紡織纖維,2014,462777365.6,7602.62982,74904980
1434,福懋,紡織纖維,2015,463114298.5,6107.950044,80055055
1434,福懋,紡織纖維,2016,473559219.1,7351.319243,92030096
1434,福懋,紡織纖維,2017,527300019.8,8116.576596,94703035
1435,中福,其他業,2008,2795602,-1514.164033,1286412
1435,中福,其他業,2009,6779334.85,-5828.595412,1235907
1435,中福,其他業,2010,11573792.28,28519.08795,1130856
1435,中福,其他業,2011,4682633.35,-826.6715992,1125659
1435,中福,其他業,2012,9295376.65,110.5926138,1131242
1435,中福,其他業,2013,9365266.7,-1200.926825,1117122
1435,中福,其他業,2014,8498630.08,-194.7372676,1115688
1435,中福,其他業,2015,7044917.04,-513.4198145,1113560
1435,中福,其他業,2016,5884742.21,-1032.160761,1105626
1435,中福,其他業,2017,7492213.36,95.96630067,1105700
1436,華友聯,建材營造業,2008,41300710,-2172.674513,3540786
1436,華友聯,建材營造業,2009,49401000,-671.9904455,3500427
1436,華友聯,建材營造業,2010,52272000,4957.281145,3804472
1436,華友聯,建材營造業,2011,73298276.64,13712.79171,4793559
1436,華友聯,建材營造業,2012,24450000,-7028.711656,2138348
1436,華友聯,建材營造業,2013,23688000,-466.1009794,4814175
1436,華友聯,建材營造業,2014,21276000,15091.27656,5891224
1436,華友聯,建材營造業,2015,24646800,-1543.648668,6544693
1436,華友聯,建材營造業,2016,29115240,1478.435349,6703097
1436,華友聯,建材營造業,2017,30511800,7829.167732,7102133
1437,勤益控,半導體業,2008,15623711.34,-16130.29033,6943594
1437,勤益控,半導體業,2009,44566330.65,1022.161783,6635399
1437,勤益控,半導體業,2010,53499993.27,2980.037758,9111992
1437,勤益控,半導體業,2011,27372089.58,-4642.685376,8868821
1437,勤益控,半導體業,2012,30737510.43,365.9372487,8693863
1437,勤益控,半導體業,2013,39569190.6,-14622.84144,9398540
1437,勤益控,半導體業,2014,40801476.87,5276.25509,9319513
1437,勤益控,半導體業,2015,23742522.14,2165.481818,9297935
1437,勤益控,半導體業,2016,31888754.91,13505.8895,9382852
1437,勤益控,半導體業,2017,33992050.95,9139.019015,9602621
1438,裕豐,建材營造業,2008,942185.8,-65224.92697,738523
1438,裕豐,建材營造業,2009,1638584,-24798.24043,786766
1438,裕豐,建材營造業,2010,3297650.3,173153.8969,591038
1438,裕豐,建材營造業,2011,1853648.15,22324.62509,590144
1438,裕豐,建材營造業,2012,3338614.9,3788.696923,585074
1438,裕豐,建材營造業,2013,5212745.35,5709.851144,606556
1438,裕豐,建材營造業,2014,6626024.05,550.2545678,609515
1438,裕豐,建材營造業,2015,4710929,2331.175019,619937
1438,裕豐,建材營造業,2016,4116942.3,-1708.549571,612810
1438,裕豐,建材營造業,2017,5530221,-1007.012197,606991
1439,中和,紡織纖維,2008,6302000,3355.284037,1673024
1439,中和,紡織纖維,2009,16201200,1692.158606,1702226
1439,中和,紡織纖維,2010,24370800,81853.2424,3362255
1439,中和,紡織纖維,2011,15483600,-5140.664962,2409694
1439,中和,紡織纖維,2012,11536800,-725.5911518,2281292
1439,中和,紡織纖維,2013,12420000,131.6425121,2238841
1439,中和,紡織纖維,2014,12199200,63.03692045,2195658
1439,中和,紡織纖維,2015,11656400,54.7338801,2149496
1439,中和,紡織纖維,2016,14168000,1797.85432,2133934
1439,中和,紡織纖維,2017,18998000,-361.7222866,2073721
1440,南紡,紡織纖維,2008,73033323.6,-3237.617958,30129796
1440,南紡,紡織纖維,2009,143228951.6,6678.433301,30611910
